0
430.6161
433.50668
430.11768
429.41983
437.29373
428.2236
419.8478
425.432
432.6096
470.6471
470.74655
467.36432
473.33255
470.44815
484.56677
480.88922
484.56677
480.69034
472.83533
481.98257
459.70203
436.79544
437.194
453.72906
470.74655
451.83725
457.11398
450.94104
468.6576
472.83533
477.01184
474.72482
490.52853
508.201
505.72018
506.5141
505.91867
529.1202
533.9733
523.76965
511.8716
487.74664
507.7048
500.261
474.92368
472.63635
513.4587
509.58997
539.41846
568.3831
584.5618
