ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-06-21,266.9709554363759,238.81727731970912,286.7743071016449,266.9709554363759,266.9709554363759,-3.1776602460198093,-3.1776602460198093,-3.1776602460198093,-3.1776602460198093,-3.1776602460198093,-3.1776602460198093,0.0,0.0,0.0,263.7932951903561
2022-06-22,267.34010231360855,236.0678240789969,286.48941261988955,267.34010231360855,267.34010231360855,-5.286200794314475,-5.286200794314475,-5.286200794314475,-5.286200794314475,-5.286200794314475,-5.286200794314475,0.0,0.0,0.0,262.0539015192941
2022-06-23,267.70924919084126,239.5348601719135,286.83123296840455,267.70924919084126,267.70924919084126,-4.984967064002816,-4.984967064002816,-4.984967064002816,-4.984967064002816,-4.984967064002816,-4.984967064002816,0.0,0.0,0.0,262.72428212683843
2022-06-24,268.07839606807397,240.74926758506837,290.23484045372237,268.07839606807397,268.07839606807397,-3.2896684854648366,-3.2896684854648366,-3.2896684854648366,-3.2896684854648366,-3.2896684854648366,-3.2896684854648366,0.0,0.0,0.0,264.7887275826091
2022-06-27,269.185836699772,240.278289210706,288.7833409770238,269.185836699772,269.185836699772,-2.742626234990263,-2.742626234990263,-2.742626234990263,-2.742626234990263,-2.742626234990263,-2.742626234990263,0.0,0.0,0.0,266.4432104647817
2022-06-28,269.55498357145774,241.57762181385132,292.6179161083586,269.55498357145774,269.55498357145774,-3.1776602460223247,-3.1776602460223247,-3.1776602460223247,-3.1776602460223247,-3.1776602460223247,-3.1776602460223247,0.0,0.0,0.0,266.37732332543544
2022-06-29,269.9241304431434,240.70854244489175,289.75765161836927,269.9241304431434,269.9241304431434,-5.2862007943145075,-5.2862007943145075,-5.2862007943145075,-5.2862007943145075,-5.2862007943145075,-5.2862007943145075,0.0,0.0,0.0,264.6379296488289
2022-06-30,270.2932773148291,241.04690123659245,289.4863612067099,270.2932773148291,270.2932773148291,-4.984967063998025,-4.984967063998025,-4.984967063998025,-4.984967063998025,-4.984967063998025,-4.984967063998025,0.0,0.0,0.0,265.3083102508311
2022-07-01,270.6624241865148,242.31459148458006,293.2266352825119,270.6624241865148,270.6624241865148,-3.2896684854546976,-3.2896684854546976,-3.2896684854546976,-3.2896684854546976,-3.2896684854546976,-3.2896684854546976,0.0,0.0,0.0,267.3727557010601
2022-07-04,271.7698648015719,245.46675061999244,294.8711063530701,271.7698648015719,271.7698648015719,-2.742626234989655,-2.742626234989655,-2.742626234989655,-2.742626234989655,-2.742626234989655,-2.742626234989655,0.0,0.0,0.0,269.02723856658224
2022-07-05,272.1390116732575,244.91311356357915,296.31948862372013,272.1390116732575,272.1390116732575,-3.177660246015299,-3.177660246015299,-3.177660246015299,-3.177660246015299,-3.177660246015299,-3.177660246015299,0.0,0.0,0.0,268.9613514272422
2022-07-06,272.5081585449433,243.34786763768975,292.0527066674808,272.5081585449433,272.5081585449433,-5.286200794316023,-5.286200794316023,-5.286200794316023,-5.286200794316023,-5.286200794316023,-5.286200794316023,0.0,0.0,0.0,267.22195775062727
2022-07-07,272.877305416629,242.73894290992808,293.58054063231197,272.877305416629,272.877305416629,-4.984967063994681,-4.984967063994681,-4.984967063994681,-4.984967063994681,-4.984967063994681,-4.984967063994681,0.0,0.0,0.0,267.8923383526343
2022-07-08,273.34170705478044,246.10568220598248,294.878280002829,273.34170705478044,273.34170705478044,-3.289668485444561,-3.289668485444561,-3.289668485444561,-3.289668485444561,-3.289668485444561,-3.289668485444561,0.0,0.0,0.0,270.0520385693359
2022-07-13,275.6637152455376,245.98877008910418,295.5499144657657,275.6637152455376,275.6637152455376,-5.286200794316797,-5.286200794316797,-5.286200794316797,-5.286200794316797,-5.286200794316797,-5.286200794316797,0.0,0.0,0.0,270.3775144512208
2022-07-14,276.12811688368913,247.7909206337399,296.17214308851885,276.12811688368913,276.12811688368913,-4.984967064003547,-4.984967064003547,-4.984967064003547,-4.984967064003547,-4.984967064003547,-4.984967064003547,0.0,0.0,0.0,271.14314981968556
2022-07-18,277.9857234362949,249.8615466825074,298.9818595728052,277.9857234362949,277.9857234362949,-2.742626234970747,-2.742626234970747,-2.742626234970747,-2.742626234970747,-2.742626234970747,-2.742626234970747,0.0,0.0,0.0,275.24309720132413
2022-07-19,278.4501250744464,249.87385312697995,299.0401097249884,278.4501250744464,278.4501250744464,-3.177660246021998,-3.177660246021998,-3.177660246021998,-3.177660246021998,-3.177660246021998,-3.177660246021998,0.0,0.0,0.0,275.2724648284244
2022-07-20,278.9145267125978,246.65134554559825,296.96806816089145,278.9145267125978,278.9145267125978,-5.286200794317571,-5.286200794317571,-5.286200794317571,-5.286200794317571,-5.286200794317571,-5.286200794317571,0.0,0.0,0.0,273.62832591828027
2022-07-21,279.3789283507492,249.2591228572013,299.2045392971756,279.3789283507492,279.3789283507492,-4.984967064000203,-4.984967064000203,-4.984967064000203,-4.984967064000203,-4.984967064000203,-4.984967064000203,0.0,0.0,0.0,274.393961286749
2022-07-22,279.84332998890073,251.67554175961766,301.40675099495866,279.84332998890073,279.84332998890073,-3.289668485467258,-3.289668485467258,-3.289668485467258,-3.289668485467258,-3.289668485467258,-3.289668485467258,0.0,0.0,0.0,276.5536615034335
2022-07-25,282.0786954523962,253.27559631062482,302.75794950878577,282.0786954523962,282.0786954523962,-2.742626234979475,-2.742626234979475,-2.742626234979475,-2.742626234979475,-2.742626234979475,-2.742626234979475,0.0,0.0,0.0,279.3360692174167
2022-07-26,282.82381727356136,256.1667117092615,303.5047736622749,282.82381727356136,282.82381727356136,-3.1776602460245127,-3.1776602460245127,-3.1776602460245127,-3.1776602460245127,-3.1776602460245127,-3.1776602460245127,0.0,0.0,0.0,279.64615702753684
2022-07-27,283.56893909472655,252.78304772050487,302.80823079418315,283.56893909472655,283.56893909472655,-5.286200794313153,-5.286200794313153,-5.286200794313153,-5.286200794313153,-5.286200794313153,-5.286200794313153,0.0,0.0,0.0,278.28273830041337
2022-07-28,284.3140609158916,255.7549602360007,303.5519961219119,284.3140609158916,284.3140609158916,-4.984967063996859,-4.984967063996859,-4.984967063996859,-4.984967063996859,-4.984967063996859,-4.984967063996859,0.0,0.0,0.0,279.32909385189475
2022-07-29,285.05918273705674,257.4455337650184,305.91129596387566,285.05918273705674,285.05918273705674,-3.289668485467378,-3.289668485467378,-3.289668485467378,-3.289668485467378,-3.289668485467378,-3.289668485467378,0.0,0.0,0.0,281.7695142515894
2022-08-01,287.2945482005522,258.8872131172706,307.6635308814636,287.2945482005522,287.2945482005522,-2.7426262349788666,-2.7426262349788666,-2.7426262349788666,-2.7426262349788666,-2.7426262349788666,-2.7426262349788666,0.0,0.0,0.0,284.55192196557334
2022-08-02,288.0396700217173,261.2381811787419,308.0222481984133,288.0396700217173,288.0396700217173,-3.177660246017489,-3.177660246017489,-3.177660246017489,-3.177660246017489,-3.177660246017489,-3.177660246017489,0.0,0.0,0.0,284.86200977569985
2022-08-03,288.7847918428825,258.87988118084604,308.8359367534454,288.7847918428825,288.7847918428825,-5.286200794314668,-5.286200794314668,-5.286200794314668,-5.286200794314668,-5.286200794314668,-5.286200794314668,0.0,0.0,0.0,283.49859104856785
2022-08-04,289.7321955369244,259.5400069373871,307.7543672982213,289.7321955369244,289.7321955369244,-4.984967064005724,-4.984967064005724,-4.984967064005724,-4.984967064005724,-4.984967064005724,-4.984967064005724,0.0,0.0,0.0,284.74722847291866
2022-08-05,290.67959923096623,262.1246320343428,310.4001884735293,290.67959923096623,290.67959923096623,-3.2896684854572404,-3.2896684854572404,-3.2896684854572404,-3.2896684854572404,-3.2896684854572404,-3.2896684854572404,0.0,0.0,0.0,287.389930745509
2022-08-08,293.5218103130918,266.1160136885272,316.08447021738067,293.5218103130918,293.5218103130918,-2.7426262349969313,-2.7426262349969313,-2.7426262349969313,-2.7426262349969313,-2.7426262349969313,-2.7426262349969313,0.0,0.0,0.0,290.7791840780949
2022-08-09,294.4692140071337,267.0450163545376,315.9584421457703,294.4692140071337,294.4692140071337,-3.1776602460200034,-3.1776602460200034,-3.1776602460200034,-3.1776602460200034,-3.1776602460200034,-3.1776602460200034,0.0,0.0,0.0,291.2915537611137
2022-08-10,295.41661770117554,265.66154762945115,314.676261622234,295.41661770117554,295.41661770117554,-5.286200794314702,-5.286200794314702,-5.286200794314702,-5.286200794314702,-5.286200794314702,-5.286200794314702,0.0,0.0,0.0,290.13041690686083
2022-08-11,296.36402139521743,267.38409844278624,315.5693452369594,296.36402139521743,296.36402139521743,-4.98496706400238,-4.98496706400238,-4.98496706400238,-4.98496706400238,-4.98496706400238,-4.98496706400238,0.0,0.0,0.0,291.37905433121506
2022-08-12,297.3114250892593,268.361709696247,317.96762410573336,297.3114250892593,297.3114250892593,-3.2896684855003344,-3.2896684855003344,-3.2896684855003344,-3.2896684855003344,-3.2896684855003344,-3.2896684855003344,0.0,0.0,0.0,294.02175660375894
2022-08-15,300.15363617138485,272.1578829521557,322.1586502724184,300.15363617138485,300.15363617138485,-2.7426262349963215,-2.7426262349963215,-2.7426262349963215,-2.7426262349963215,-2.7426262349963215,-2.7426262349963215,0.0,0.0,0.0,297.41100993638855
2022-08-16,301.1010398896527,272.90791036918995,320.6274679529639,301.1010398896527,301.1010398896527,-3.1776602460177474,-3.1776602460177474,-3.1776602460177474,-3.1776602460177474,-3.1776602460177474,-3.1776602460177474,0.0,0.0,0.0,297.923379643635
2022-08-17,302.04844360792055,271.96340900802454,321.7055361352006,302.04844360792055,302.04844360792055,-5.286200794316216,-5.286200794316216,-5.286200794316216,-5.286200794316216,-5.286200794316216,-5.286200794316216,0.0,0.0,0.0,296.7622428136043
2022-08-18,302.9958473261884,273.54185897005635,323.9505731371303,302.9958473261884,302.9958473261884,-4.98496706399759,-4.98496706399759,-4.98496706399759,-4.98496706399759,-4.98496706399759,-4.98496706399759,0.0,0.0,0.0,298.0108802621908
2022-08-19,303.94325104445625,275.9725868285672,327.3942397860544,303.94325104445625,303.94325104445625,-3.2896684854799374,-3.2896684854799374,-3.2896684854799374,-3.2896684854799374,-3.2896684854799374,-3.2896684854799374,0.0,0.0,0.0,300.6535825589763
2022-08-22,306.7854621992598,277.5642797990985,328.7375763320595,306.7854621992598,306.7854621992598,-2.7426262349593524,-2.7426262349593524,-2.7426262349593524,-2.7426262349593524,-2.7426262349593524,-2.7426262349593524,0.0,0.0,0.0,304.0428359643005
2022-08-23,307.7328659175277,279.44890025323537,328.57038812058045,307.7328659175277,307.7328659175277,-3.1776602460219316,-3.1776602460219316,-3.1776602460219316,-3.1776602460219316,-3.1776602460219316,-3.1776602460219316,0.0,0.0,0.0,304.55520567150575
2022-08-24,308.6802696357956,279.8544750761015,326.44572337567047,308.6802696357956,308.6802696357956,-5.28620079431699,-5.28620079431699,-5.28620079431699,-5.28620079431699,-5.28620079431699,-5.28620079431699,0.0,0.0,0.0,303.3940688414786
2022-08-25,309.6276733540634,278.4949919279542,330.97536752778467,309.6276733540634,309.6276733540634,-4.98496706400035,-4.98496706400035,-4.98496706400035,-4.98496706400035,-4.98496706400035,-4.98496706400035,0.0,0.0,0.0,304.6427062900631
2022-08-26,310.5750770723313,280.0095121209731,331.4363918395592,310.5750770723313,310.5750770723313,-3.289668485480058,-3.289668485480058,-3.289668485480058,-3.289668485480058,-3.289668485480058,-3.289668485480058,0.0,0.0,0.0,307.28540858685125
2022-08-29,313.417288236453,286.9295468323653,334.77343914557025,313.417288236453,313.417288236453,-2.7426262349680797,-2.7426262349680797,-2.7426262349680797,-2.7426262349680797,-2.7426262349680797,-2.7426262349680797,0.0,0.0,0.0,310.6746620014849
2022-08-31,315.3120956792008,286.4212546369993,334.2901906075904,315.3120956792008,315.3120956792008,-5.286200794318505,-5.286200794318505,-5.286200794318505,-5.286200794318505,-5.286200794318505,-5.286200794318505,0.0,0.0,0.0,310.0258948848823
2022-09-01,316.25949940057467,284.12540068538226,334.49158675847576,316.25949940057467,316.25949940057467,-4.984967064003111,-4.984967064003111,-4.984967064003111,-4.984967064003111,-4.984967064003111,-4.984967064003111,0.0,0.0,0.0,311.27453233657155
2022-09-02,317.20690312194864,288.18870711927826,337.73379981252066,317.20690312194864,317.20690312194864,-3.2896684854801794,-3.2896684854801794,-3.2896684854801794,-3.2896684854801794,-3.2896684854801794,-3.2896684854801794,0.0,0.0,0.0,313.91723463646844
2022-09-05,320.0491142860703,292.5155124947673,341.71406964588954,320.0491142860703,320.0491142860703,-2.742626234976808,-2.742626234976808,-2.742626234976808,-2.742626234976808,-2.742626234976808,-2.742626234976808,0.0,0.0,0.0,317.3064880510935
2022-09-06,320.99651800744414,292.34120510574604,343.3260215697723,320.99651800744414,320.99651800744414,-3.177660246022192,-3.177660246022192,-3.177660246022192,-3.177660246022192,-3.177660246022192,-3.177660246022192,0.0,0.0,0.0,317.81885776142195
2022-09-07,321.94392172881805,291.45727470952465,340.6339908731883,321.94392172881805,321.94392172881805,-5.286200794318539,-5.286200794318539,-5.286200794318539,-5.286200794318539,-5.286200794318539,-5.286200794318539,0.0,0.0,0.0,316.65772093449954
2022-09-08,322.89132545019186,292.97266387815637,341.73332585056687,322.89132545019186,322.89132545019186,-4.984967063992217,-4.984967063992217,-4.984967063992217,-4.984967063992217,-4.984967063992217,-4.984967063992217,0.0,0.0,0.0,317.90635838619966
2022-09-09,323.838729177683,299.2333060489178,345.12642912241705,323.838729177683,323.838729177683,-3.289668485459781,-3.289668485459781,-3.289668485459781,-3.289668485459781,-3.289668485459781,-3.289668485459781,0.0,0.0,0.0,320.5490606922232
2022-09-12,326.6809403601561,296.8838694511111,346.9705244836173,326.6809403601561,326.6809403601561,-2.7426262349855346,-2.7426262349855346,-2.7426262349855346,-2.7426262349855346,-2.7426262349855346,-2.7426262349855346,0.0,0.0,0.0,323.93831412517056
2022-09-13,327.6283440876472,300.5043973130689,350.52320881180196,327.6283440876472,327.6283440876472,-3.1776602460151664,-3.1776602460151664,-3.1776602460151664,-3.1776602460151664,-3.1776602460151664,-3.1776602460151664,0.0,0.0,0.0,324.450683841632
2022-09-14,328.5757478151382,298.91085504729136,346.61847964698296,328.5757478151382,328.5757478151382,-5.28620079431486,-5.28620079431486,-5.28620079431486,-5.28620079431486,-5.28620079431486,-5.28620079431486,0.0,0.0,0.0,323.2895470208233
2022-09-15,329.5231515426293,300.44546377299736,348.919800797568,329.5231515426293,329.5231515426293,-4.9849670639949775,-4.9849670639949775,-4.9849670639949775,-4.9849670639949775,-4.9849670639949775,-4.9849670639949775,0.0,0.0,0.0,324.5381844786343
2022-09-16,330.4705552701203,302.9464345416759,351.57593234265454,330.4705552701203,330.4705552701203,-3.2896684854599028,-3.2896684854599028,-3.2896684854599028,-3.2896684854599028,-3.2896684854599028,-3.2896684854599028,0.0,0.0,0.0,327.1808867846604
2022-09-19,333.31276645259345,304.967473748598,355.28732526918964,333.31276645259345,333.31276645259345,-2.742626234948564,-2.742626234948564,-2.742626234948564,-2.742626234948564,-2.742626234948564,-2.742626234948564,0.0,0.0,0.0,330.5701402176449
2022-09-20,334.2601701800845,306.37360247433895,356.7179324215828,334.2601701800845,334.2601701800845,-3.177660246017682,-3.177660246017682,-3.177660246017682,-3.177660246017682,-3.177660246017682,-3.177660246017682,0.0,0.0,0.0,331.0825099340668
2022-09-21,335.4396258253838,305.2898812226205,357.9789858470865,335.4396258253838,335.4396258253838,-5.286200794315636,-5.286200794315636,-5.286200794315636,-5.286200794315636,-5.286200794315636,-5.286200794315636,0.0,0.0,0.0,330.1534250310682
2022-09-22,336.6190814706831,307.4266431120139,356.81946821147864,336.6190814706831,336.6190814706831,-4.984967063997737,-4.984967063997737,-4.984967063997737,-4.984967063997737,-4.984967063997737,-4.984967063997737,0.0,0.0,0.0,331.6341144066854
2022-09-23,337.7985371159824,310.1601045673444,359.25134432334545,337.7985371159824,337.7985371159824,-3.289668485449764,-3.289668485449764,-3.289668485449764,-3.289668485449764,-3.289668485449764,-3.289668485449764,0.0,0.0,0.0,334.5088686305327
2022-09-26,341.3369040518802,313.05468920094916,362.5392774148177,341.3369040518802,341.3369040518802,-2.742626234966627,-2.742626234966627,-2.742626234966627,-2.742626234966627,-2.742626234966627,-2.742626234966627,0.0,0.0,0.0,338.5942778169136
2022-09-27,342.51635969717944,314.22624350043384,364.9816214141605,342.51635969717944,342.51635969717944,-3.177660246020197,-3.177660246020197,-3.177660246020197,-3.177660246020197,-3.177660246020197,-3.177660246020197,0.0,0.0,0.0,339.33869945115924
2022-09-28,343.6958153424787,314.0346085888469,362.7095615192223,343.6958153424787,343.6958153424787,-5.28620079431641,-5.28620079431641,-5.28620079431641,-5.28620079431641,-5.28620079431641,-5.28620079431641,0.0,0.0,0.0,338.40961454816227
2022-09-29,344.875270987778,314.0161061400811,365.6120427361362,344.875270987778,344.875270987778,-4.9849670640004975,-4.9849670640004975,-4.9849670640004975,-4.9849670640004975,-4.9849670640004975,-4.9849670640004975,0.0,0.0,0.0,339.8903039237775
2022-09-30,346.0547266330773,319.5109441992876,367.4466227382044,346.0547266330773,346.0547266330773,-3.2896684854825993,-3.2896684854825993,-3.2896684854825993,-3.2896684854825993,-3.2896684854825993,-3.2896684854825993,0.0,0.0,0.0,342.7650581475947
2022-10-03,350.64663931253676,323.1076950263077,371.28748404588856,350.64663931253676,350.64663931253676,-2.742626234966019,-2.742626234966019,-2.742626234966019,-2.742626234966019,-2.742626234966019,-2.742626234966019,0.0,0.0,0.0,347.90401307757077
2022-10-04,352.1772768723566,323.5674070173039,371.709180144335,352.1772768723566,352.1772768723566,-3.1776602460179415,-3.1776602460179415,-3.1776602460179415,-3.1776602460179415,-3.1776602460179415,-3.1776602460179415,0.0,0.0,0.0,348.99961662633865
2022-10-05,353.7079144321764,322.2870448632692,371.773304778936,353.7079144321764,353.7079144321764,-5.286200794311992,-5.286200794311992,-5.286200794311992,-5.286200794311992,-5.286200794311992,-5.286200794311992,0.0,0.0,0.0,348.4217136378644
2022-10-06,355.2385519919962,326.7878990963518,374.28288289163527,355.2385519919962,355.2385519919962,-4.984967063997154,-4.984967063997154,-4.984967063997154,-4.984967063997154,-4.984967063997154,-4.984967063997154,0.0,0.0,0.0,350.25358492799904
2022-10-07,356.76918955181605,329.6778247222313,380.1292989490425,356.76918955181605,356.76918955181605,-3.289668485472461,-3.289668485472461,-3.289668485472461,-3.289668485472461,-3.289668485472461,-3.289668485472461,0.0,0.0,0.0,353.4795210663436
2022-10-10,361.3611022312755,334.65144859385333,383.8112604466656,361.3611022312755,361.3611022312755,-2.7426262349747472,-2.7426262349747472,-2.7426262349747472,-2.7426262349747472,-2.7426262349747472,-2.7426262349747472,0.0,0.0,0.0,358.61847599630073
2022-10-11,362.89173979109523,335.4823356337527,384.8520746221901,362.89173979109523,362.89173979109523,-3.1776602460221253,-3.1776602460221253,-3.1776602460221253,-3.1776602460221253,-3.1776602460221253,-3.1776602460221253,0.0,0.0,0.0,359.7140795450731
2022-10-12,364.42237735091504,336.3327895150911,384.93818819256325,364.42237735091504,364.42237735091504,-5.286200794313506,-5.286200794313506,-5.286200794313506,-5.286200794313506,-5.286200794313506,-5.286200794313506,0.0,0.0,0.0,359.1361765566015
2022-10-13,366.1969379233376,336.2287426846506,385.33089897375334,366.1969379233376,366.1969379233376,-4.984967064006019,-4.984967064006019,-4.984967064006019,-4.984967064006019,-4.984967064006019,-4.984967064006019,0.0,0.0,0.0,361.2119708593316
2022-10-14,367.9714984957602,341.6749799767587,388.5387654471774,367.9714984957602,367.9714984957602,-3.289668485472582,-3.289668485472582,-3.289668485472582,-3.289668485472582,-3.289668485472582,-3.289668485472582,0.0,0.0,0.0,364.6818300102876
2022-10-17,373.29518021302783,346.5133426221795,394.2851594905074,373.29518021302783,373.29518021302783,-2.7426262349834754,-2.7426262349834754,-2.7426262349834754,-2.7426262349834754,-2.7426262349834754,-2.7426262349834754,0.0,0.0,0.0,370.5525539780444
2022-10-18,375.0697407854504,348.49153444583294,396.1604036950041,375.0697407854504,375.0697407854504,-3.1776602460198706,-3.1776602460198706,-3.1776602460198706,-3.1776602460198706,-3.1776602460198706,-3.1776602460198706,0.0,0.0,0.0,371.89208053943054
2022-10-19,376.8443013578729,347.0088187207451,395.3379352882599,376.8443013578729,376.8443013578729,-5.28620079431354,-5.28620079431354,-5.28620079431354,-5.28620079431354,-5.28620079431354,-5.28620079431354,0.0,0.0,0.0,371.5581005635594
2022-10-20,378.61886193029545,347.6039422015755,396.99337263944085,378.61886193029545,378.61886193029545,-4.984967064002676,-4.984967064002676,-4.984967064002676,-4.984967064002676,-4.984967064002676,-4.984967064002676,0.0,0.0,0.0,373.6338948662928
2022-10-21,380.39342250271807,353.48115536991247,403.13419898173964,380.39342250271807,380.39342250271807,-3.2896684854624443,-3.2896684854624443,-3.2896684854624443,-3.2896684854624443,-3.2896684854624443,-3.2896684854624443,0.0,0.0,0.0,377.1037540172556
2022-10-24,385.71710421998574,357.39609771654773,406.266805890785,385.71710421998574,385.71710421998574,-2.7426262349922026,-2.7426262349922026,-2.7426262349922026,-2.7426262349922026,-2.7426262349922026,-2.7426262349922026,0.0,0.0,0.0,382.97447798499354
2022-10-25,387.4916648021156,358.7785586981343,409.0927171902482,387.4916648021156,387.4916648021156,-3.177660246022385,-3.177660246022385,-3.177660246022385,-3.177660246022385,-3.177660246022385,-3.177660246022385,0.0,0.0,0.0,384.3140045560932
2022-10-26,389.26622538424556,358.21499975228096,406.5836632783788,389.26622538424556,389.26622538424556,-5.2862007943150555,-5.2862007943150555,-5.2862007943150555,-5.2862007943150555,-5.2862007943150555,-5.2862007943150555,0.0,0.0,0.0,383.9800245899305
2022-10-27,391.0407859663755,362.35038291554736,410.2322179997877,391.0407859663755,391.0407859663755,-4.984967063997886,-4.984967063997886,-4.984967063997886,-4.984967063997886,-4.984967063997886,-4.984967063997886,0.0,0.0,0.0,386.0558189023776
2022-10-28,392.8153465485054,365.5995291655338,415.0908393079994,392.8153465485054,392.8153465485054,-3.2896684854523053,-3.2896684854523053,-3.2896684854523053,-3.2896684854523053,-3.2896684854523053,-3.2896684854523053,0.0,0.0,0.0,389.5256780630531
2022-10-31,398.13902829489507,371.5864831739871,419.42806945669463,398.13902829489507,398.13902829489507,-2.7426262349915946,-2.7426262349915946,-2.7426262349915946,-2.7426262349915946,-2.7426262349915946,-2.7426262349915946,0.0,0.0,0.0,395.3964020599035
2022-11-01,399.913588877025,374.0365754931663,421.3380107039914,399.913588877025,399.913588877025,-3.1776602460218,-3.1776602460218,-3.1776602460218,-3.1776602460218,-3.1776602460218,-3.1776602460218,0.0,0.0,0.0,396.7359286310032
2022-11-02,401.688149459155,372.27202460616996,421.2959718547627,401.688149459155,401.688149459155,-5.286200794316569,-5.286200794316569,-5.286200794316569,-5.286200794316569,-5.286200794316569,-5.286200794316569,0.0,0.0,0.0,396.4019486648384
2022-11-03,403.46271004128494,374.2900558684269,422.4669305764057,403.46271004128494,403.46271004128494,-4.984967064000646,-4.984967064000646,-4.984967064000646,-4.984967064000646,-4.984967064000646,-4.984967064000646,0.0,0.0,0.0,398.47774297728427
2022-11-04,405.23727062264595,379.1575854608161,428.1833143270003,405.23727062264595,405.23727062264595,-3.2896684854421663,-3.2896684854421663,-3.2896684854421663,-3.2896684854421663,-3.2896684854421663,-3.2896684854421663,0.0,0.0,0.0,401.9476021372038
2022-11-07,410.56095236672905,382.6695872721463,431.91995417004074,410.56095236672905,410.56095236672905,-2.7426262349639594,-2.7426262349639594,-2.7426262349639594,-2.7426262349639594,-2.7426262349639594,-2.7426262349639594,0.0,0.0,0.0,407.8183261317651
2022-11-08,412.3355129480901,383.91289395791983,432.61704525190333,412.3355129480901,412.3355129480901,-3.1776602460243146,-3.1776602460243146,-3.1776602460243146,-3.1776602460243146,-3.1776602460243146,-3.1776602460243146,0.0,0.0,0.0,409.15785270206584
2022-11-09,414.11007352945114,382.8665502800511,435.436452210143,414.11007352945114,414.11007352945114,-5.286200794317344,-5.286200794317344,-5.286200794317344,-5.286200794317344,-5.286200794317344,-5.286200794317344,0.0,0.0,0.0,408.8238727351338
2022-11-10,415.8846341108122,387.6853511941316,436.7929356695233,415.8846341108122,415.8846341108122,-4.984967064003407,-4.984967064003407,-4.984967064003407,-4.984967064003407,-4.984967064003407,-4.984967064003407,0.0,0.0,0.0,410.8996670468088
2022-11-11,417.65919469217334,389.097471413678,438.53198990751866,417.65919469217334,417.65919469217334,-3.289668485442288,-3.289668485442288,-3.289668485442288,-3.289668485442288,-3.289668485442288,-3.289668485442288,0.0,0.0,0.0,414.36952620673105
2022-11-14,422.98287643625645,395.1760916410343,445.51539453982787,422.98287643625645,422.98287643625645,-2.742626234972687,-2.742626234972687,-2.742626234972687,-2.742626234972687,-2.742626234972687,-2.742626234972687,0.0,0.0,0.0,420.24025020128374
2022-11-15,424.7574370176174,395.8815289187728,445.5394214065685,424.7574370176174,424.7574370176174,-3.177660246022059,-3.177660246022059,-3.177660246022059,-3.177660246022059,-3.177660246022059,-3.177660246022059,0.0,0.0,0.0,421.57977677159533
2022-11-16,426.53199759897853,395.76801402120657,447.904269199253,426.53199759897853,426.53199759897853,-5.286200794318119,-5.286200794318119,-5.286200794318119,-5.286200794318119,-5.286200794318119,-5.286200794318119,0.0,0.0,0.0,421.2457968046604
2022-11-17,428.30655818033955,399.8193207107804,451.35897335608763,428.30655818033955,428.30655818033955,-4.984967064000062,-4.984967064000062,-4.984967064000062,-4.984967064000062,-4.984967064000062,-4.984967064000062,0.0,0.0,0.0,423.3215911163395
2022-11-18,430.0811187617005,403.940492896596,451.1079137225156,430.0811187617005,430.0811187617005,-3.2896684854648655,-3.2896684854648655,-3.2896684854648655,-3.2896684854648655,-3.2896684854648655,-3.2896684854648655,0.0,0.0,0.0,426.79145027623565
2022-11-21,435.4048005057837,407.53584495581623,459.1977361254114,435.4048005057837,435.4048005057837,-2.7426262349814152,-2.7426262349814152,-2.7426262349814152,-2.7426262349814152,-2.7426262349814152,-2.7426262349814152,0.0,0.0,0.0,432.6621742708023
2022-11-22,437.17936108714485,408.36867249860506,459.0054661492923,437.17936108714485,437.17936108714485,-3.1776602460198045,-3.1776602460198045,-3.1776602460198045,-3.1776602460198045,-3.1776602460198045,-3.1776602460198045,0.0,0.0,0.0,434.00170084112506
2022-11-23,438.9539216685058,408.1239493277417,458.42504948240565,438.9539216685058,438.9539216685058,-5.286200794313701,-5.286200794313701,-5.286200794313701,-5.286200794313701,-5.286200794313701,-5.286200794313701,0.0,0.0,0.0,433.6677208741921
2022-11-24,440.72848224986683,410.7326932001678,460.2914209114967,440.72848224986683,440.72848224986683,-4.984967063996719,-4.984967063996719,-4.984967063996719,-4.984967063996719,-4.984967063996719,-4.984967063996719,0.0,0.0,0.0,435.74351518587014
2022-11-25,442.50304283122796,415.7590192601172,463.7326240628187,442.50304283122796,442.50304283122796,-3.289668485464986,-3.289668485464986,-3.289668485464986,-3.289668485464986,-3.289668485464986,-3.289668485464986,0.0,0.0,0.0,439.213374345763
2022-11-28,447.82672457531106,419.5321525753057,471.1247468859756,447.82672457531106,447.82672457531106,-2.742626234944444,-2.742626234944444,-2.742626234944444,-2.742626234944444,-2.742626234944444,-2.742626234944444,0.0,0.0,0.0,445.0840983403666
2022-11-29,449.601285156672,424.1110171000342,470.67613752763356,449.601285156672,449.601285156672,-3.1776602460175503,-3.1776602460175503,-3.1776602460175503,-3.1776602460175503,-3.1776602460175503,-3.1776602460175503,0.0,0.0,0.0,446.4236249106545
2022-11-30,451.37584573803315,419.6777809975648,470.50394247625775,451.37584573803315,451.37584573803315,-5.2862007943152145,-5.2862007943152145,-5.2862007943152145,-5.2862007943152145,-5.2862007943152145,-5.2862007943152145,0.0,0.0,0.0,446.08964494371793
